salary,tenureMonths,engagementScore,performanceScore,absenteeismDays,overtimeHours,lastPromotionMonths,trainingHours,attrition
67058.13,35,3.19,2.88,5,5.4,13,15.3,0
53983.73,16,2.78,2.56,1,12.3,16,50.9,0
75710.91,10,1.75,3.85,1,3.7,10,34.2,0
49515.38,55,3.63,3.58,5,2.9,5,10.9,0
84839.7,60,2.58,2.41,2,5.0,10,12.4,1
34947.71,53,2.78,2.35,2,4.0,15,24.0,0
62978.7,32,2.34,2.99,7,0.3,32,54.5,0
130036.65,25,3.02,3.52,2,1.0,25,18.2,0
40129.52,21,4.88,3.03,5,0.1,5,26.0,0
45656.53,18,3.48,3.75,5,0.6,13,101.0,0
73538.41,30,2.68,3.72,6,6.5,20,25.4,0
64333.3,59,2.83,3.87,6,0.0,8,11.8,0
68889.02,20,2.05,2.51,3,1.8,10,63.3,0
72814.82,59,2.3,3.31,6,3.0,4,11.8,0
77179.46,11,2.17,4.25,9,13.9,11,44.5,0
93328.42,36,3.42,3.03,3,2.0,6,23.5,0
70539.45,41,3.56,2.93,4,7.6,3,61.0,0
54366.15,22,3.26,3.16,3,2.6,13,26.6,0
78356.91,15,3.5,3.14,4,0.5,15,29.2,0
128021.41,51,2.59,3.59,9,0.5,16,40.9,0
56780.4,32,2.28,3.09,3,2.8,17,23.6,1
40545.83,116,2.28,2.09,3,0.3,10,51.3,1
93230.69,60,2.24,4.33,4,4.2,10,24.9,0
57059.37,60,3.49,3.85,6,3.4,52,62.7,0
25107.76,4,4.81,3.6,3,6.1,4,39.3,0
84033.32,20,2.36,3.43,5,1.0,17,86.6,0
48332.95,14,2.93,3.27,2,4.5,7,23.7,0
57744.69,6,3.36,2.94,5,1.0,6,47.8,0
68377.02,31,2.98,2.19,4,6.4,31,27.0,1
64614.87,50,3.47,4.64,11,1.8,30,44.8,0
79521.34,16,2.74,3.51,5,4.8,13,16.6,0
50302.27,7,2.66,2.37,7,10.7,7,25.9,0
73514.82,17,3.05,2.78,5,3.3,9,48.9,0
53969.88,28,3.46,3.71,2,1.1,20,17.5,0
80460.7,27,4.23,3.7,6,10.9,18,46.4,0
76584.27,32,3.5,2.98,5,2.2,29,23.9,0
41184.8,40,3.0,2.75,2,6.6,10,34.5,1
92447.19,31,3.86,3.1,5,1.9,31,117.4,0
48320.67,52,4.0,2.15,4,1.8,4,32.3,0
82720.53,16,2.96,3.17,4,5.1,16,25.7,0
69349.55,26,3.08,3.17,5,0.8,26,21.7,0
124900.6,44,2.86,4.57,4,10.1,7,44.7,0
54754.43,37,3.86,3.18,6,2.5,23,25.0,0
52066.31,83,3.26,3.68,4,0.1,27,48.6,0
59410.85,17,2.08,4.62,6,1.8,17,30.1,1
53036.1,45,3.52,2.75,5,7.7,44,45.1,1
82452.43,21,4.39,3.06,3,9.8,21,29.3,0
31365.87,19,4.45,3.12,3,4.2,5,25.7,0
39282.21,58,2.82,2.33,6,1.7,19,23.3,0
39060.96,31,2.64,3.32,4,3.8,13,17.1,0
87563.81,37,4.72,4.31,5,9.1,31,28.6,0
118687.03,22,4.45,4.09,3,1.9,22,53.5,0
57424.15,23,3.57,4.33,6,2.4,17,49.3,0
55964.41,10,1.83,3.06,8,3.9,8,29.1,1
61575.59,35,2.71,2.71,1,10.9,11,19.8,1
95296.78,15,2.33,5.0,6,4.4,6,33.0,0
41318.22,29,4.65,3.65,5,1.2,22,53.9,0
65864.02,52,1.98,2.37,5,0.5,9,16.2,1
88439.95,8,4.64,5.0,6,0.5,8,35.3,0
73162.46,133,3.12,3.44,9,15.0,39,11.9,0
64591.15,19,2.24,1.44,6,8.6,19,44.5,0
89359.11,29,3.99,4.52,7,7.3,29,49.1,0
20306.72,37,3.7,1.88,3,3.4,6,30.9,0
78523.26,18,2.19,3.7,5,5.6,4,29.4,0
46090.85,23,3.18,4.09,4,0.7,23,73.9,0
28788.95,59,4.3,3.98,7,4.8,16,22.3,0
73458.88,49,2.87,4.59,2,8.3,12,38.2,0
103721.37,27,4.54,4.21,4,0.3,9,38.7,0
56671.15,31,2.6,4.8,8,1.8,9,9.9,0
87653.76,34,1.9,3.43,1,0.6,30,6.9,0
114109.22,44,3.24,3.21,4,1.5,10,59.7,0
101312.57,46,2.03,3.26,12,7.4,7,8.2,0
115379.94,45,3.3,4.46,4,2.0,22,31.3,0
80567.53,24,3.2,3.05,8,5.9,8,76.8,0
61708.28,34,2.59,4.09,6,7.4,12,104.3,0
31546.37,55,4.7,2.9,9,8.5,0,83.5,0
54261.76,97,3.2,2.91,7,10.3,34,17.0,1
42731.92,33,3.89,4.33,5,4.6,26,65.5,0
142682.49,22,3.94,3.81,4,1.6,22,14.5,0
55806.5,18,4.61,1.99,8,0.8,18,4.2,1
62898.77,45,2.23,2.9,2,3.5,13,7.7,0
74652.12,10,1.79,1.7,3,0.5,10,45.2,0
60927.56,45,4.58,3.24,2,12.1,29,62.0,0
117950.51,46,3.66,3.31,4,2.9,10,38.9,0
46673.89,23,3.3,3.17,9,10.3,23,104.3,0
64721.13,36,3.09,4.34,5,6.2,36,46.1,0
44489.65,27,2.95,3.79,4,9.7,11,66.2,0
35312.45,12,3.89,5.0,5,10.8,12,75.0,0
46877.47,43,2.04,3.87,6,0.3,18,47.0,0
58993.66,41,3.58,3.89,4,6.5,27,26.1,0
50426.85,24,4.03,3.69,6,1.3,22,19.1,0
45389.3,96,3.79,3.31,6,22.7,39,20.4,0
34114.34,32,3.14,3.05,7,7.5,24,45.9,0
57916.51,7,3.2,3.34,7,0.0,7,23.0,1
32797.64,57,4.23,3.37,3,13.1,29,16.1,0
81147.39,50,3.67,3.43,5,1.7,11,90.9,0
61881.46,53,4.6,3.95,3,2.7,33,15.8,0
33422.33,16,1.81,3.71,5,4.7,16,30.1,1
52908.35,36,3.93,3.14,5,12.4,22,69.3,0
44317.61,31,2.55,2.98,4,13.1,1,37.2,0
68027.67,28,3.14,3.66,4,4.1,15,52.5,0
102352.72,66,4.3,2.85,4,1.9,13,21.2,0
28280.59,32,2.4,3.2,5,1.6,6,13.3,0
62693.34,24,4.89,3.13,7,2.3,22,25.6,0
56159.26,24,4.08,5.0,2,1.0,24,37.8,0
78318.26,15,3.66,2.61,4,5.5,10,69.7,0
65204.17,34,2.45,2.95,7,3.8,6,16.5,0
44320.93,68,3.06,3.11,2,7.4,9,60.0,0
52700.41,26,2.91,3.18,5,0.5,26,59.9,0
43546.72,37,2.21,4.2,10,2.6,21,26.3,0
92079.06,28,4.08,3.32,9,1.4,10,31.9,0
60386.73,30,2.88,2.57,6,3.8,30,14.1,0
128088.44,51,3.06,4.5,3,3.2,20,40.7,0
58438.82,15,3.1,3.68,10,3.0,15,24.6,0
45099.99,10,3.03,3.79,1,1.9,10,35.7,0
32679.86,57,3.62,3.96,11,6.5,10,43.7,0
29107.3,22,2.7,2.64,2,3.3,10,21.4,1
31772.16,24,4.01,3.5,6,1.1,7,24.0,0
66626.03,108,2.72,4.07,5,4.0,20,37.6,1
73386.11,49,3.18,3.05,9,4.5,43,16.6,0
31809.61,17,2.15,3.71,9,0.1,17,49.4,1
85649.21,59,4.06,3.88,7,1.1,36,29.1,0
49354.07,50,4.26,2.48,9,1.4,9,58.5,0
63495.05,2,3.77,2.78,7,1.4,2,22.3,0
114106.59,35,3.34,1.9,4,1.4,18,28.6,0
85710.94,15,3.17,3.66,2,1.6,15,7.3,0
53776.28,30,1.95,4.82,3,1.5,9,10.9,0
41920.2,97,2.12,3.02,5,10.8,13,50.7,1
25318.07,52,3.8,3.37,4,1.9,7,30.0,0
44906.54,56,3.06,4.21,2,2.2,43,31.5,1
55025.28,28,2.11,3.69,2,1.5,28,11.0,1
40341.19,56,2.08,2.82,3,17.1,16,29.8,1
56811.68,19,3.71,4.57,1,3.8,8,53.7,0
61743.3,34,3.9,3.64,4,4.7,23,41.7,0
54724.0,51,1.97,3.34,4,6.6,10,27.0,0
46166.0,50,3.32,3.4,7,2.0,42,9.5,0
64052.73,11,3.51,3.91,6,17.3,11,36.1,0
71451.65,85,2.73,3.07,1,0.8,37,28.9,1
38709.5,17,4.19,4.6,4,3.1,15,52.5,0
105279.39,119,2.92,4.38,5,0.8,2,60.8,0
57558.94,52,1.83,3.51,5,7.8,12,17.0,1
60327.29,49,3.04,3.54,4,0.6,5,44.1,0
79481.99,18,4.29,2.91,4,4.0,16,16.4,1
65728.4,23,2.92,3.05,9,0.6,6,31.0,0
87662.95,82,2.36,2.71,9,3.0,12,30.1,0
67161.11,76,3.7,3.36,4,1.6,38,50.4,0
46864.94,28,3.41,3.54,7,11.7,4,22.7,1
69189.29,27,3.2,2.39,2,0.3,21,36.0,0
37892.54,27,3.58,3.98,5,5.2,15,30.7,0
62531.39,60,2.65,2.89,6,5.9,6,35.4,0
59083.56,56,2.72,3.79,4,11.0,41,44.6,1
55091.64,40,3.78,4.07,1,10.5,35,52.3,0
56873.51,35,2.43,4.41,5,18.9,8,55.9,1
28205.16,28,4.49,4.27,2,1.5,11,7.9,0
48074.64,114,4.18,4.66,5,1.6,10,58.6,0
62139.55,12,2.28,4.07,7,2.5,12,57.5,0
63827.7,25,4.38,3.62,3,3.9,25,33.0,0
39692.99,38,3.32,3.17,4,2.3,24,39.8,0
99337.97,10,4.31,3.42,5,6.7,9,29.1,0
42341.8,22,3.31,4.64,6,0.0,22,14.0,0
88237.11,97,3.06,3.36,6,0.1,39,15.9,0
71031.43,54,2.97,3.5,5,6.3,34,44.0,1
46235.77,22,1.24,4.53,11,10.7,22,29.5,0
121798.63,21,3.94,3.34,4,7.5,13,21.5,1
37143.54,12,2.63,2.94,2,0.6,12,35.6,1
86479.41,24,3.97,4.29,6,13.7,24,38.6,1
89342.53,44,4.54,2.92,2,3.7,44,20.4,0
45786.84,40,2.74,3.78,10,6.8,40,25.0,0
104504.57,25,2.69,3.66,2,1.1,4,79.1,0
54175.36,17,4.01,3.72,6,4.0,17,27.5,0
67203.29,28,2.83,1.81,3,2.0,27,34.7,0
66444.93,28,4.25,4.05,5,18.4,28,17.7,0
56742.37,50,2.65,3.46,4,3.2,6,63.9,0
82811.59,36,4.35,3.93,5,7.0,10,17.2,0
82239.87,33,2.96,3.85,5,4.6,20,12.4,1
29750.08,63,3.46,3.72,6,0.5,5,60.7,0
100884.96,75,3.99,3.22,2,3.9,9,26.3,0
30791.78,39,3.61,3.23,5,3.9,16,14.8,0
90492.16,40,4.06,3.46,9,6.3,11,72.0,0
93965.41,29,2.04,3.62,6,1.9,29,30.2,1
38700.72,18,2.87,3.2,5,9.9,8,11.9,1
50801.15,52,3.25,4.16,4,4.9,37,18.1,0
38473.24,47,2.59,3.27,5,0.2,5,17.1,0
54941.9,31,3.98,2.81,4,6.1,4,18.0,0
52933.21,36,2.79,3.92,5,11.9,29,19.7,0
81786.23,60,2.59,4.82,4,5.7,15,104.0,0
101126.1,66,3.95,2.68,7,2.4,0,84.5,0
104639.2,4,2.36,3.41,4,4.5,4,52.6,0
47816.82,21,2.4,4.24,5,0.9,21,22.6,0
55067.29,31,3.61,3.9,3,4.6,21,12.2,0
30534.87,15,4.28,3.93,3,3.5,15,19.7,0
43375.58,37,3.33,3.52,3,0.1,28,68.6,0
88074.7,21,1.91,1.64,5,1.9,14,26.8,1
114260.15,38,3.75,3.68,5,1.1,29,53.6,0
36543.57,22,2.73,3.76,1,2.5,22,35.5,0
47240.85,23,4.1,4.29,1,1.4,6,53.0,0
59245.06,37,2.9,2.97,2,9.0,24,42.5,1
66974.31,54,4.12,4.68,5,6.0,18,30.0,0
43310.86,45,2.87,3.28,5,6.7,19,52.2,0
70942.46,31,2.65,3.16,0,2.2,20,55.9,0
49536.46,8,1.67,3.0,3,0.0,8,14.1,1
59529.01,22,2.67,4.23,5,1.2,20,33.5,0
74496.97,21,3.34,2.73,4,7.0,21,46.5,0
60028.15,48,3.28,3.94,4,4.6,6,4.7,0
50284.17,35,3.69,2.93,1,3.9,22,11.6,0
57305.74,35,4.2,3.47,2,1.6,13,40.2,0
57794.84,18,3.22,2.43,6,0.4,18,41.9,0
51637.09,68,3.25,4.05,7,7.7,19,50.7,0
53986.08,35,4.09,3.39,6,0.2,32,20.6,0
113488.74,18,3.38,3.89,6,0.3,13,15.2,1
74934.36,18,2.46,3.37,6,1.7,18,24.1,0
53199.69,38,2.78,3.87,10,4.3,38,58.1,0
79124.81,17,1.5,3.47,11,24.3,16,37.2,1
52390.06,21,2.45,4.02,4,0.5,16,27.1,0
95726.44,14,1.85,3.87,3,3.2,14,42.1,0
69414.9,48,3.48,3.64,5,4.6,37,97.1,0
57358.66,17,4.17,2.87,4,8.7,17,40.6,0
71616.93,74,2.45,3.19,2,5.8,47,103.4,1
31941.12,41,2.48,2.96,4,8.2,10,69.8,0
38150.46,14,3.95,4.5,3,3.7,14,28.1,0
37139.26,45,2.84,4.05,7,2.8,22,36.8,0
63397.34,68,3.41,3.53,6,4.8,5,20.9,0
119731.38,30,3.79,3.11,7,11.6,12,27.3,0
146169.19,72,2.63,2.95,4,4.0,38,22.5,0
77282.32,42,2.65,3.59,5,4.7,1,23.8,0
73155.15,21,2.79,4.79,2,2.1,6,35.6,0
29131.55,97,1.96,3.5,3,4.5,13,40.6,0
48191.14,12,3.59,4.34,4,4.9,8,35.9,0
43690.52,26,3.68,3.69,4,7.0,26,60.0,0
46707.54,31,3.26,3.89,4,4.2,31,7.5,0
55979.59,88,4.29,3.17,9,1.1,8,53.9,0
49571.12,49,2.99,3.36,8,4.4,39,27.0,0
27126.87,44,3.69,2.92,7,1.8,8,23.3,0
80754.11,19,3.59,3.71,4,0.5,2,30.2,0
38983.85,29,2.56,3.33,4,8.7,16,32.9,0
65887.15,22,4.12,3.75,7,0.3,22,57.2,0
137260.12,43,3.3,2.81,3,5.0,35,23.3,1
41450.12,62,3.98,3.82,8,22.3,25,59.6,1
21761.22,110,2.16,3.62,7,0.5,6,51.4,1
53401.72,23,3.29,3.6,4,1.2,23,20.3,0
93002.7,11,2.83,3.77,4,7.2,11,24.6,0
131050.63,26,2.52,3.33,3,0.5,26,30.5,0
36613.79,57,4.33,5.0,5,8.9,6,36.5,0
73033.95,18,3.36,3.83,3,0.0,11,16.5,0
49705.75,32,2.02,3.57,7,11.0,13,31.9,0
57389.73,44,2.8,4.02,5,0.3,12,38.5,0
172428.4,24,3.95,3.14,9,12.8,8,2.7,0
32820.61,36,2.52,3.11,3,10.0,22,59.4,1
66270.22,17,2.44,4.06,5,3.9,17,10.9,0
72191.48,64,3.08,4.12,6,7.5,13,46.8,0
92439.95,27,3.58,4.33,4,0.4,5,15.3,0
62267.4,36,2.62,2.5,3,0.7,33,29.3,1
67725.65,8,3.51,3.41,8,2.3,1,33.5,0
51192.1,15,3.23,3.73,13,3.9,12,57.2,0
66679.36,56,3.33,4.0,1,10.1,18,68.5,0
52194.01,24,1.28,3.87,4,3.9,18,16.9,0
76774.57,17,3.21,2.9,5,5.5,11,30.9,0
51645.37,11,3.0,3.86,3,5.7,11,21.6,1
69622.3,63,3.51,3.72,3,10.5,8,29.5,0
59177.39,48,2.68,3.72,4,7.5,4,31.1,1
93940.8,46,2.9,2.73,3,18.9,15,47.1,0
58655.85,78,3.63,2.85,4,0.1,13,29.9,1
29459.95,26,4.36,4.77,8,1.2,26,43.9,0
99187.63,12,2.14,4.19,4,13.3,6,12.9,0
41677.1,33,3.61,3.46,0,7.9,23,56.2,0
46096.55,86,4.18,3.47,8,1.6,17,32.8,0
47180.48,33,3.76,5.0,2,18.3,8,22.8,0
103753.71,61,4.12,3.53,5,10.2,18,29.1,0
25482.07,12,2.77,3.42,3,0.3,12,13.4,0
210049.69,19,4.19,2.94,4,8.3,17,31.9,0
91347.18,54,2.62,3.34,5,7.7,15,53.8,1
65466.61,35,3.24,2.32,1,1.2,15,88.5,1
58573.78,30,2.8,3.86,9,5.5,14,29.9,1
67118.95,60,2.83,4.38,7,17.6,20,33.5,1
73750.94,53,1.82,4.39,5,5.6,9,34.7,1
77504.11,36,1.62,3.01,6,8.4,15,47.3,1
74775.22,4,4.14,1.89,3,0.5,4,16.5,0
62058.47,32,1.76,3.74,6,6.5,12,13.1,1
55329.67,41,3.4,4.42,4,1.1,29,60.5,0
56358.63,8,2.16,2.38,6,0.4,8,49.2,0
55383.48,40,2.52,3.24,5,4.0,40,25.1,0
94231.33,62,3.75,3.75,11,6.9,7,51.3,0
75919.03,32,3.33,2.91,5,4.0,24,27.2,0
18468.92,16,3.1,2.29,9,13.4,4,27.4,1
77836.08,5,4.12,2.98,7,5.9,5,28.2,0
64724.46,41,2.97,3.1,6,0.6,10,18.5,0
59427.75,9,4.18,2.18,6,13.6,9,47.0,0
51256.24,45,2.34,4.25,7,0.8,27,27.9,0
93868.03,84,2.25,4.59,5,7.1,24,22.5,0
87466.45,20,3.09,3.52,6,0.8,18,47.5,0
43951.8,28,3.2,4.01,6,32.8,12,46.8,1
70461.44,86,2.51,2.46,6,2.0,22,51.0,0
40592.45,34,2.98,3.4,4,3.4,34,65.3,0
34480.62,24,4.29,3.09,7,3.1,7,40.5,0
46598.01,57,2.88,3.79,4,0.5,8,18.3,0
84538.08,25,1.65,1.61,4,3.4,8,50.0,1
87662.55,19,1.81,3.29,7,0.8,4,34.6,1
73514.22,45,4.87,3.94,0,8.1,26,5.6,0
80020.51,59,4.36,3.67,5,15.9,8,126.6,0
73605.23,19,2.85,4.05,4,8.3,19,35.1,0
46323.62,36,3.85,3.08,3,2.8,10,16.7,1
71165.9,28,3.41,1.52,4,0.0,11,50.4,0
82467.85,31,4.22,4.27,4,0.2,31,25.0,0
80960.49,16,2.34,4.03,7,3.4,7,33.3,0
96332.92,47,2.37,4.6,5,5.7,6,44.2,1
79484.84,74,4.26,3.55,8,8.6,59,34.2,0
68911.56,18,2.01,3.79,6,4.6,13,5.6,1
91863.6,47,3.26,5.0,5,19.2,11,40.2,0
59242.32,56,3.16,2.2,6,3.4,17,51.3,0
42076.73,36,3.83,3.81,4,4.6,5,15.9,1
56093.39,46,3.31,4.35,2,1.3,4,33.0,0
44446.39,20,3.09,3.65,5,2.1,20,45.9,0
45703.43,71,2.9,3.55,5,5.7,6,67.6,0
56511.11,60,2.4,2.46,9,4.6,20,40.3,0
43609.58,64,3.07,4.53,7,2.3,23,41.9,0
52934.75,14,4.13,4.25,3,0.6,10,36.3,0
28072.74,43,2.97,4.4,2,2.1,0,31.2,0
65206.7,21,4.33,3.48,7,0.2,16,23.7,0
59903.02,75,3.78,3.28,5,4.3,9,17.1,0
43181.38,19,3.58,3.5,5,2.0,19,21.8,0
77940.29,37,3.07,4.69,3,2.4,9,37.0,0
87118.81,6,2.7,3.32,6,4.3,6,40.0,0
31475.86,37,4.55,4.54,2,4.4,4,59.4,0
44130.66,14,3.83,3.4,5,4.4,14,69.0,1
44017.52,44,3.09,2.9,7,3.4,16,26.0,1
41111.32,29,4.56,2.05,4,3.3,29,33.1,0
83432.23,25,3.7,3.9,8,8.6,15,39.5,1
55407.46,76,2.06,4.04,8,3.2,5,19.4,0
53862.73,101,2.86,2.69,8,3.8,8,59.8,0
26861.65,11,3.78,4.53,3,22.2,11,36.6,1
77200.96,26,4.41,2.53,4,1.0,11,34.5,0
36471.87,51,5.0,4.0,8,6.5,0,39.4,0
61326.85,40,3.22,4.03,11,3.2,13,41.5,0
66899.77,50,3.69,4.25,7,8.9,11,15.6,0
103183.42,30,2.71,2.12,8,2.6,6,19.3,1
35471.04,61,2.49,4.25,5,1.8,11,19.1,1
17893.54,36,1.85,3.4,5,1.2,30,28.2,0
64443.22,41,3.51,3.26,6,10.3,14,46.4,0
123032.58,14,4.21,4.08,6,6.3,5,45.0,0
98280.27,34,3.82,4.17,0,0.4,8,32.1,1
65111.98,52,3.27,2.11,8,6.2,25,37.8,0
49185.08,38,4.18,2.6,7,0.2,20,37.1,0
82689.59,34,5.0,4.34,5,1.0,17,26.7,0
40561.78,43,2.53,3.83,3,4.5,25,34.3,1
72442.11,36,1.26,3.63,4,3.1,8,9.8,1
73290.63,31,3.47,2.81,6,9.2,31,10.6,0
91499.06,53,4.07,3.81,4,4.7,48,80.4,0
180568.23,30,1.96,4.35,4,16.8,15,60.4,0
70050.13,13,3.87,5.0,6,9.7,13,75.1,0
48845.35,74,2.93,3.25,3,2.1,25,46.8,0
59264.77,21,3.47,4.11,3,9.0,10,38.8,0
29506.61,11,2.46,4.8,3,10.2,3,47.2,0
45347.7,46,2.42,2.49,5,17.5,18,30.6,1
50832.29,79,2.32,4.76,7,0.1,8,8.8,0
48550.74,46,3.73,3.64,5,10.4,25,24.2,1
63636.47,68,2.7,3.55,6,0.4,9,89.4,0
43089.39,17,3.42,3.12,2,3.8,11,25.6,0
93752.37,14,3.22,3.25,2,2.7,14,42.5,0
59879.1,25,2.26,2.98,5,12.6,12,18.9,0
59651.82,58,3.26,2.83,5,2.6,2,24.2,0
52514.37,44,3.39,3.81,3,4.5,19,28.9,1
63708.69,46,4.05,4.28,9,5.9,46,31.3,0
83286.3,34,4.4,2.77,4,0.1,9,34.7,0
42325.62,26,2.38,3.01,6,4.5,13,36.8,0
46016.41,35,3.48,3.68,6,3.6,22,27.3,0
53024.51,29,1.43,2.72,4,4.5,17,24.3,0
34949.23,25,3.88,3.67,8,0.4,25,38.6,0
43143.92,40,4.08,3.31,5,0.3,40,43.1,0
49489.29,27,1.06,2.35,5,1.0,21,75.3,1
84944.69,38,2.93,3.83,7,10.2,15,5.6,0
66504.48,7,2.48,3.11,6,2.2,7,15.9,0
64694.79,36,2.93,4.22,6,2.8,14,72.5,0
84150.25,27,2.77,3.36,7,2.5,27,27.5,0
56672.89,70,3.17,3.0,6,6.3,7,30.3,1
69995.48,10,3.99,3.48,9,1.5,10,20.2,0
57452.36,34,2.95,4.37,4,0.4,12,18.8,0
66579.03,52,2.41,4.79,5,2.4,45,11.5,0
47424.61,30,3.04,3.92,10,6.5,5,38.1,0
22572.17,26,3.0,3.09,4,12.3,26,48.4,0
56743.04,52,3.13,3.52,1,0.3,16,49.2,1
105778.15,43,2.7,3.43,7,8.3,43,27.6,1
86724.02,45,3.49,3.39,2,0.3,6,33.0,1
88093.94,25,4.23,3.32,7,2.0,25,48.7,0
98169.64,23,2.18,2.82,6,0.1,22,52.5,1
62035.56,38,3.56,4.18,5,12.1,24,43.8,0
64791.28,55,3.97,4.1,5,6.1,16,45.0,0
46767.29,12,2.85,3.52,1,2.3,12,83.0,0
52763.28,30,4.2,4.38,4,2.4,12,23.5,0
76596.64,23,3.15,3.91,7,5.1,1,15.3,0
96911.53,33,2.3,2.72,3,0.5,16,48.9,1
56625.88,49,2.18,3.25,9,0.8,28,39.6,0
50007.3,18,3.83,4.54,6,9.4,18,34.9,0
59886.79,46,3.75,3.25,7,1.1,12,52.0,0
76151.7,25,4.45,3.01,4,6.5,2,56.3,0
33605.94,60,3.74,4.01,4,1.3,1,53.6,0
23897.46,19,3.12,3.3,3,0.5,15,17.8,0
48039.81,54,3.59,3.89,6,11.5,11,37.8,0
36743.44,13,3.26,3.47,2,11.6,2,44.7,0
48861.45,36,2.93,2.94,7,4.6,36,32.0,1
56437.43,47,2.76,3.01,5,3.1,20,73.0,0
49946.15,20,1.82,2.32,1,4.0,8,22.9,0
107043.12,5,2.61,2.73,8,2.6,5,61.1,0
68233.98,24,3.18,3.94,7,7.1,24,43.5,0
67520.72,33,1.04,4.34,1,7.0,33,29.2,1
76794.08,26,2.79,3.07,2,8.5,26,23.2,1
37966.78,22,3.94,2.54,3,3.7,22,71.7,0
90730.12,53,4.27,4.3,7,8.1,14,10.0,0
58086.83,63,2.78,4.32,4,0.8,1,32.3,0
78291.34,61,2.75,4.01,2,0.2,10,24.1,0
38997.67,42,2.62,2.48,6,5.2,42,28.6,0
32160.57,46,2.75,3.86,2,0.6,10,31.3,1
83046.49,17,4.11,3.89,7,4.0,7,14.0,1
69603.06,31,4.5,4.13,3,6.4,8,20.4,0
41738.51,34,1.85,3.61,4,2.6,15,39.5,0
42282.76,38,2.55,2.97,6,0.2,13,31.8,0
93917.68,38,1.71,3.22,4,10.9,4,27.4,0
37206.37,33,3.18,4.32,6,0.2,23,20.8,0
115505.01,42,2.81,3.77,5,11.8,17,22.7,0
41762.4,37,3.49,2.58,5,0.3,12,18.4,0
77292.85,37,3.73,4.69,5,6.6,18,50.9,0
52499.17,20,3.64,4.31,7,12.9,20,25.1,0
76212.06,15,1.88,4.66,6,11.9,14,12.1,0
48163.39,39,3.18,4.29,4,11.2,25,52.1,1
56099.54,25,1.84,2.85,5,10.7,10,32.9,1
60862.21,21,4.59,3.73,6,3.6,7,26.0,0
40099.74,47,2.92,3.92,3,4.1,21,27.6,1
80525.54,31,2.11,2.56,6,4.8,2,87.4,0
48762.39,68,2.76,2.68,10,11.3,9,45.6,1
54642.11,45,3.37,4.02,5,9.1,13,67.2,0
40225.65,20,3.79,4.08,8,7.6,11,17.3,0
21484.06,48,4.24,5.0,6,5.6,34,33.9,0
55469.52,41,3.25,3.32,5,4.8,11,33.0,0
157164.16,19,2.93,2.32,5,12.8,19,5.7,1
81948.13,23,3.75,3.39,7,1.1,15,25.4,0
59414.63,46,3.73,4.09,7,1.1,3,10.5,0
53897.73,9,3.3,3.25,4,20.2,9,26.3,1
60414.62,6,3.85,3.57,6,4.0,6,46.7,0
74521.85,36,2.71,3.05,4,3.3,1,72.6,0
37334.57,34,3.18,4.34,8,9.5,24,19.5,0
93501.12,38,1.57,4.02,4,9.5,1,74.1,0
79710.18,34,4.31,2.93,2,1.0,1,42.3,0
79799.64,42,2.81,3.13,5,1.0,42,55.2,0
71352.69,63,4.32,3.02,6,7.9,32,28.0,0
60345.8,32,2.68,2.2,4,7.7,8,12.3,1
78365.93,12,3.44,2.97,5,1.3,9,24.3,0
75866.13,8,3.24,2.26,7,9.2,8,39.2,0
51968.02,26,2.72,4.15,8,3.3,10,80.8,1
47598.63,26,3.58,4.21,4,3.2,6,69.9,1
62363.94,13,4.22,3.29,5,21.2,5,89.9,0
111258.11,5,4.63,3.64,6,3.7,5,75.1,0
36474.08,25,3.79,4.25,2,0.7,4,38.7,0
33289.25,79,2.23,4.05,3,1.6,44,37.7,0
63953.04,41,2.08,4.9,6,2.0,19,22.4,1
61105.37,39,4.11,3.68,3,15.9,39,20.5,0
64172.92,29,2.4,4.52,5,1.5,29,63.0,0
66011.3,26,3.69,3.57,8,2.8,21,81.1,0
54760.21,43,3.31,3.42,2,6.9,2,18.5,0
108656.34,14,4.25,3.98,3,1.6,6,15.4,0
31559.77,91,3.61,3.89,3,6.0,25,34.2,0
42984.77,15,3.18,3.07,7,1.2,15,14.2,0
57451.6,45,4.85,2.92,7,1.4,17,39.1,0
31030.46,16,3.86,3.55,7,21.5,15,28.0,1
55807.2,35,3.64,2.18,3,2.3,3,51.2,0
116376.75,48,2.65,3.28,2,6.5,20,51.3,0
60376.46,10,2.28,2.81,4,9.2,10,21.9,1
65662.31,17,2.99,3.1,5,2.1,11,48.8,0
36168.15,18,2.0,2.95,7,2.2,18,43.4,0
46791.43,27,2.94,4.04,5,7.4,14,28.8,1
51530.1,37,3.84,3.81,4,4.7,15,24.3,0
52728.64,80,3.99,3.54,9,2.2,68,60.7,0
99973.21,23,2.93,3.23,6,6.9,10,27.0,1
74837.65,77,5.0,4.22,12,10.0,16,18.8,0
38384.8,40,4.22,4.13,3,1.3,25,32.7,0
66078.71,15,3.18,3.42,4,0.1,15,58.8,0
73078.44,29,4.11,4.45,6,1.6,10,108.9,0
94472.08,12,2.74,3.37,6,5.6,9,11.9,0
112669.75,26,3.4,3.64,4,12.3,11,76.7,1
39893.25,25,2.91,3.1,2,9.9,11,42.5,0
43289.14,35,2.23,3.22,5,1.3,30,16.2,1
36205.59,45,3.63,3.06,8,10.6,27,30.0,1
